Barcode,Name,Shop,Category_id,Source_id,State,Old_price,New_price,Old_per_unit,New_price_per_unit,Weight,Source_url,Image_url
9326300001716,Coles Mr Chips Washed Potatoes | 2kg,coles,22351,2795702,TAS,750,550,375,275,2kg,https://www.coles.com.au/product/coles-mr-chips-washed-potatoes-2kg-2795702,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F2%2F2795702.jpg&w=640&q=90
9343158003198,Coles Vietnamese Mint Punnet | 15g,coles,22351,3593190,VIC,,320,,213,15g,https://www.coles.com.au/product/coles-vietnamese-mint-punnet-15g-3593190,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3593190.jpg&w=640&q=90
9310645403465,Coles Lamb Leg Steak With Greek Style Marin ... 210g,coles,22713,5987969,VIC,750,750,3571,3571,210g,https://www.coles.com.au/product/coles-lamb-leg-steak-with-greek-style-marinade-210g-5987969,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F5%2F5987969.jpg&w=640&q=90
9310645403465,Coles Lamb Leg Steak With Greek Style Marin ... 210g,coles,22713,5987969,QLD,750,750,3571,3571,210g,https://www.coles.com.au/product/coles-lamb-leg-steak-with-greek-style-marinade-210g-5987969,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F5%2F5987969.jpg&w=640&q=90
9310645403465,Coles Lamb Leg Steak With Greek Style Marin ... 210g,coles,22713,5987969,ACT,,750,,3571,210g,https://www.coles.com.au/product/coles-lamb-leg-steak-with-greek-style-marinade-210g-5987969,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F5%2F5987969.jpg&w=640&q=90
9310645403465,Coles Lamb Leg Steak With Greek Style Marin ... 210g,coles,22713,5987969,NT,,750,,3571,210g,https://www.coles.com.au/product/coles-lamb-leg-steak-with-greek-style-marinade-210g-5987969,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F5%2F5987969.jpg&w=640&q=90
9310645405261,Coles Lamb Rump Steak 2 Pack | 215g,coles,22713,6132591,VIC,750,750,3488,3488,215g,https://www.coles.com.au/product/coles-lamb-rump-steak-2-pack-215g-6132591,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6132591.jpg&w=640&q=90
9310645405261,Coles Lamb Rump Steak 2 Pack | 215g,coles,22713,6132591,QLD,750,750,3488,3488,215g,https://www.coles.com.au/product/coles-lamb-rump-steak-2-pack-215g-6132591,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6132591.jpg&w=640&q=90
9310645405261,Coles Lamb Rump Steak 2 Pack | 215g,coles,22713,6132591,WA,750,750,3488,3488,215g,https://www.coles.com.au/product/coles-lamb-rump-steak-2-pack-215g-6132591,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6132591.jpg&w=640&q=90
9310645405261,Coles Lamb Rump Steak 2 Pack | 215g,coles,22713,6132591,SA,,750,,3488,215g,https://www.coles.com.au/product/coles-lamb-rump-steak-2-pack-215g-6132591,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6132591.jpg&w=640&q=90
9310645405261,Coles Lamb Rump Steak 2 Pack | 215g,coles,22713,6132591,TAS,,750,,3488,215g,https://www.coles.com.au/product/coles-lamb-rump-steak-2-pack-215g-6132591,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6132591.jpg&w=640&q=90
9310645405261,Coles Lamb Rump Steak 2 Pack | 215g,coles,22713,6132591,NT,,750,,3488,215g,https://www.coles.com.au/product/coles-lamb-rump-steak-2-pack-215g-6132591,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6132591.jpg&w=640&q=90
9312141001114,K-Roo Kangaroo Herb And Garlic Kebab | 360g,coles,22713,3771980,VIC,1100,1100,3056,3056,360g,https://www.coles.com.au/product/k-roo-kangaroo-herb-and-garlic-kebab-360g-3771980,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3771980.jpg&w=640&q=90
9312141001114,K-Roo Kangaroo Herb And Garlic Kebab | 360g,coles,22713,3771980,QLD,1100,1100,3056,3056,360g,https://www.coles.com.au/product/k-roo-kangaroo-herb-and-garlic-kebab-360g-3771980,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3771980.jpg&w=640&q=90
9312141001114,K-Roo Kangaroo Herb And Garlic Kebab | 360g,coles,22713,3771980,SA,,1100,,3056,360g,https://www.coles.com.au/product/k-roo-kangaroo-herb-and-garlic-kebab-360g-3771980,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3771980.jpg&w=640&q=90
9312141001114,K-Roo Kangaroo Herb And Garlic Kebab | 360g,coles,22713,3771980,ACT,,1100,,3056,360g,https://www.coles.com.au/product/k-roo-kangaroo-herb-and-garlic-kebab-360g-3771980,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3771980.jpg&w=640&q=90
9312141001114,K-Roo Kangaroo Herb And Garlic Kebab | 360g,coles,22713,3771980,NT,,1100,,3056,360g,https://www.coles.com.au/product/k-roo-kangaroo-herb-and-garlic-kebab-360g-3771980,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3771980.jpg&w=640&q=90
9312410000008,Coles Simply Sausage Mince | 500g,coles,22713,6869141,VIC,550,550,1100,1100,500g,https://www.coles.com.au/product/coles-simply-sausage-mince-500g-6869141,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6869141.jpg&w=640&q=90
9312410000008,Coles Simply Sausage Mince | 500g,coles,22713,6869141,NSW,550,550,1100,1100,500g,https://www.coles.com.au/product/coles-simply-sausage-mince-500g-6869141,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6869141.jpg&w=640&q=90
9312410000008,Coles Simply Sausage Mince | 500g,coles,22713,6869141,QLD,550,550,1100,1100,500g,https://www.coles.com.au/product/coles-simply-sausage-mince-500g-6869141,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6869141.jpg&w=640&q=90
9312410000008,Coles Simply Sausage Mince | 500g,coles,22713,6869141,WA,550,550,1100,1100,500g,https://www.coles.com.au/product/coles-simply-sausage-mince-500g-6869141,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6869141.jpg&w=640&q=90
