barcode,name,shop,category_id,source_id,state,old_price,new_price,old_price_per_unit,new_price_per_unit,weight,source_url,image_url
9403145304667,Only Organic Chicken Bolognese 170g,Woolworths,22020,681967,NSW,315,265,185,156,170g,https://www.woolworths.com.au/shop/productdetails/681967/only-organic-chicken-bolognese,https://cdn0.woolworths.media/content/wowproductimages/large/681967.jpg
9403145304681,Only Organic Pasta Bolognese 170g,Woolworths,22020,660268,NSW,315,265,185,156,170g,https://www.woolworths.com.au/shop/productdetails/660268/only-organic-pasta-bolognese,https://cdn0.woolworths.media/content/wowproductimages/large/660268.jpg
9421901088415,Rafferty's Garden Baby Food Banana Fruit Snack Bars 12+ Months 8 pack,Woolworths,22020,335206,NSW,450,550,352,430,8 pack,https://www.woolworths.com.au/shop/productdetails/335206/rafferty-s-garden-baby-food-banana-fruit-snack-bars-12-months,https://cdn0.woolworths.media/content/wowproductimages/large/335206.jpg
9340156000570,Rafferty's Garden Baby Snacks Apple & Raspberry Bars With Fruit 12+ Months 128g,Woolworths,22020,498472,NSW,450,550,352,430,128g,https://www.woolworths.com.au/shop/productdetails/498472/rafferty-s-garden-baby-snacks-apple-raspberry-bars-with-fruit-12-months,https://cdn0.woolworths.media/content/wowproductimages/large/498472.jpg
9403145304209,Only Organic Beef Bolognese 220g,Woolworths,22025,933166,NSW,385,350,175,159,220g,https://www.woolworths.com.au/shop/productdetails/933166/only-organic-beef-bolognese,https://cdn0.woolworths.media/content/wowproductimages/large/933166.jpg
9403145305190,Only Organic Chicken Vegetables & Star Pasta 170g,Woolworths,22025,133046,NSW,315,265,185,156,170g,https://www.woolworths.com.au/shop/productdetails/133046/only-organic-chicken-vegetables-star-pasta,https://cdn0.woolworths.media/content/wowproductimages/large/133046.jpg
9349942000084,Oli6 Goat Milk Toddler Drink Stage 3 From 1 Year 800g,Woolworths,23830,222380,NSW,3950,3350,494,419,800g,https://www.woolworths.com.au/shop/productdetails/222380/oli6-goat-milk-toddler-drink-stage-3-from-1-year,https://cdn0.woolworths.media/content/wowproductimages/large/222380.jpg
9312818004455,Babylove Cosifit Nappies Size 4 (9-14kg) 34 Pack,Woolworths,22049,52175,NSW,1400,1600,41,47,34 pack,https://www.woolworths.com.au/shop/productdetails/52175/babylove-cosifit-nappies-size-4-9-14kg-,https://cdn0.woolworths.media/content/wowproductimages/large/052175.jpg
9312818004301,Babylove Cosifit Nappies Size 5 (12-17kg) 28 Pack,Woolworths,22050,52174,NSW,1400,1600,50,57,28 pack,https://www.woolworths.com.au/shop/productdetails/52174/babylove-cosifit-nappies-size-5-12-17kg-,https://cdn0.woolworths.media/content/wowproductimages/large/052174.jpg
9312818004332,Babylove Cosifit Nappies Size 6 (15-25kg) 26 Pack,Woolworths,22050,52172,NSW,1400,1600,54,62,26 pack,https://www.woolworths.com.au/shop/productdetails/52172/babylove-cosifit-nappies-size-6-15-25kg-,https://cdn0.woolworths.media/content/wowproductimages/large/052172.jpg
