barcode,name,shop,category_id,source_id,state,old_price,new_price,old_price_per_unit,new_price_per_unit,weight,source_url,image_url
9312818004455,Babylove Cosifit Nappies Size 4 (9-14kg) 34 Pack,Woolworths,22049,52175,NSW,1600,1400,47,41,34 pack,https://www.woolworths.com.au/shop/productdetails/52175/babylove-cosifit-nappies-size-4-9-14kg-,https://cdn0.woolworths.media/content/wowproductimages/large/052175.jpg
9312818004301,Babylove Cosifit Nappies Size 5 (12-17kg) 28 Pack,Woolworths,22050,52174,NSW,1600,1400,57,50,28 pack,https://www.woolworths.com.au/shop/productdetails/52174/babylove-cosifit-nappies-size-5-12-17kg-,https://cdn0.woolworths.media/content/wowproductimages/large/052174.jpg
9312818004332,Babylove Cosifit Nappies Size 6 (15-25kg) 26 Pack,Woolworths,22050,52172,NSW,1600,1400,62,54,26 pack,https://www.woolworths.com.au/shop/productdetails/52172/babylove-cosifit-nappies-size-6-15-25kg-,https://cdn0.woolworths.media/content/wowproductimages/large/052172.jpg
9312818004424,Babylove Cosifit Nappies Size 3 (6-11kg) 40 Pack,Woolworths,22052,52177,NSW,1600,1400,40,35,40 pack,https://www.woolworths.com.au/shop/productdetails/52177/babylove-cosifit-nappies-size-3-6-11kg-,https://cdn0.woolworths.media/content/wowproductimages/large/052177.jpg
9418870002207,Original Foods Lemon And Coconut Slice 240g,Woolworths,22076,6008936,NSW,750,700,313,292,240g,https://www.woolworths.com.au/shop/productdetails/6008936/original-foods-lemon-and-coconut-slice,https://cdn0.woolworths.media/content/wowproductimages/large/6008936.jpg
9339687318483,Woolworths Apple Lattice Pie 750g,Woolworths,22076,250630,NSW,1200,1300,160,173,750g,https://www.woolworths.com.au/shop/productdetails/250630/woolworths-apple-lattice-pie,https://cdn0.woolworths.media/content/wowproductimages/large/250630.jpg
9309000226009,Liberate English Muffin 4 pack,Woolworths,22079,389412,NSW,650,750,163,188,4 pack,https://www.woolworths.com.au/shop/productdetails/389412/liberate-english-muffin,https://cdn0.woolworths.media/content/wowproductimages/large/389412.jpg
9310023146083,Helga's Soft White Mini Loaf 335g,Woolworths,22083,6028313,NSW,360,400,107,119,335g,https://www.woolworths.com.au/shop/productdetails/6028313/helga-s-soft-white-mini-loaf,https://cdn0.woolworths.media/content/wowproductimages/large/6028313.jpg
9421901314255,De Gustibus Buffalo Mozzarella 125g,Woolworths,22093,353006,NSW,600,750,4800,6000,125g,https://www.woolworths.com.au/shop/productdetails/353006/de-gustibus-buffalo-mozzarella,https://cdn0.woolworths.media/content/wowproductimages/large/353006.jpg
9300633675424,Woolworths Cream Cheese Block 225g,Woolworths,22093,624195,NSW,300,280,1333,1244,225g,https://www.woolworths.com.au/shop/productdetails/624195/woolworths-cream-cheese-block,https://cdn0.woolworths.media/content/wowproductimages/large/624195.jpg
