barcode,name,shop,category_id,source_id,state,old_price,new_price,old_price_per_unit,new_price_per_unit,weight,source_url,image_url
9328121057903,Iddy Biddy Fruit Snacks Tropical 20g x 8 pack,Woolworths,22902,72713,ACT,,440,,275,20g x 8 pack,https://www.woolworths.com.au/shop/productdetails/72713/iddy-biddy-fruit-snacks-tropical,https://cdn0.woolworths.media/content/wowproductimages/large/072713.jpg
9310055105249,Kellogg's K-Time Baked Twists Apple & Blueberry Flavoured Snack Bars 9 pack,Woolworths,22902,174279,VIC,,720,,229,9 pack,https://www.woolworths.com.au/shop/productdetails/174279/kellogg-s-k-time-baked-twists-apple-blueberry-flavoured-snack-bars,https://cdn0.woolworths.media/content/wowproductimages/large/174279.jpg
9310055105249,Kellogg's K-Time Baked Twists Apple & Blueberry Flavoured Snack Bars 9 pack,Woolworths,22902,174279,QLD,,720,,229,9 pack,https://www.woolworths.com.au/shop/productdetails/174279/kellogg-s-k-time-baked-twists-apple-blueberry-flavoured-snack-bars,https://cdn0.woolworths.media/content/wowproductimages/large/174279.jpg
9310055105249,Kellogg's K-Time Baked Twists Apple & Blueberry Flavoured Snack Bars 9 pack,Woolworths,22902,174279,WA,,720,,229,9 pack,https://www.woolworths.com.au/shop/productdetails/174279/kellogg-s-k-time-baked-twists-apple-blueberry-flavoured-snack-bars,https://cdn0.woolworths.media/content/wowproductimages/large/174279.jpg
9310055105249,Kellogg's K-Time Baked Twists Apple & Blueberry Flavoured Snack Bars 9 pack,Woolworths,22902,174279,SA,,720,,229,9 pack,https://www.woolworths.com.au/shop/productdetails/174279/kellogg-s-k-time-baked-twists-apple-blueberry-flavoured-snack-bars,https://cdn0.woolworths.media/content/wowproductimages/large/174279.jpg
9310055105249,Kellogg's K-Time Baked Twists Apple & Blueberry Flavoured Snack Bars 9 pack,Woolworths,22902,174279,TAS,,720,,229,9 pack,https://www.woolworths.com.au/shop/productdetails/174279/kellogg-s-k-time-baked-twists-apple-blueberry-flavoured-snack-bars,https://cdn0.woolworths.media/content/wowproductimages/large/174279.jpg
9310055105249,Kellogg's K-Time Baked Twists Apple & Blueberry Flavoured Snack Bars 9 pack,Woolworths,22902,174279,ACT,,720,,229,9 pack,https://www.woolworths.com.au/shop/productdetails/174279/kellogg-s-k-time-baked-twists-apple-blueberry-flavoured-snack-bars,https://cdn0.woolworths.media/content/wowproductimages/large/174279.jpg
9310055105249,Kellogg's K-Time Baked Twists Apple & Blueberry Flavoured Snack Bars 9 pack,Woolworths,22902,174279,NT,,720,,229,9 pack,https://www.woolworths.com.au/shop/productdetails/174279/kellogg-s-k-time-baked-twists-apple-blueberry-flavoured-snack-bars,https://cdn0.woolworths.media/content/wowproductimages/large/174279.jpg
8852756305012,Kellogg's LCM's Treatz Original With Marshmallow 5 pack,Woolworths,22902,965410,VIC,,600,,462,5 pack,https://www.woolworths.com.au/shop/productdetails/965410/kellogg-s-lcm-s-treatz-original-with-marshmallow,https://cdn0.woolworths.media/content/wowproductimages/large/965410.jpg
8852756305012,Kellogg's LCM's Treatz Original With Marshmallow 5 pack,Woolworths,22902,965410,QLD,,600,,462,5 pack,https://www.woolworths.com.au/shop/productdetails/965410/kellogg-s-lcm-s-treatz-original-with-marshmallow,https://cdn0.woolworths.media/content/wowproductimages/large/965410.jpg
8852756305012,Kellogg's LCM's Treatz Original With Marshmallow 5 pack,Woolworths,22902,965410,WA,,600,,462,5 pack,https://www.woolworths.com.au/shop/productdetails/965410/kellogg-s-lcm-s-treatz-original-with-marshmallow,https://cdn0.woolworths.media/content/wowproductimages/large/965410.jpg
8852756305012,Kellogg's LCM's Treatz Original With Marshmallow 5 pack,Woolworths,22902,965410,SA,,600,,462,5 pack,https://www.woolworths.com.au/shop/productdetails/965410/kellogg-s-lcm-s-treatz-original-with-marshmallow,https://cdn0.woolworths.media/content/wowproductimages/large/965410.jpg
8852756305012,Kellogg's LCM's Treatz Original With Marshmallow 5 pack,Woolworths,22902,965410,TAS,,600,,462,5 pack,https://www.woolworths.com.au/shop/productdetails/965410/kellogg-s-lcm-s-treatz-original-with-marshmallow,https://cdn0.woolworths.media/content/wowproductimages/large/965410.jpg
